
0 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
1 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
2 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
3 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
4 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 
5 0.653 0.600 0.627 0.640 0.680 0.787 0.747 0.787 0.760 0.760 0.787 0.813 0.733 0.667 0.560 0.800 0.733 0.733 0.747 0.640 0.680 0.680 0.773 0.827 0.653 0.707 0.667 0.733 0.667 0.840 0.747 0.627 0.773 0.693 0.693 0.667 0.707 0.733 0.773 0.720 0.693 0.733 0.680 0.587 0.613 0.747 0.640 0.693 0.733 0.667 0.693 0.693 0.653 0.733 0.720 0.680 0.680 0.627 0.613 0.773 0.787 0.733 0.760 0.733 0.573 0.707 0.747 0.773 0.813 0.680 0.720 0.720 0.787 0.733 0.760 0.707 0.733 0.707 0.680 0.547 0.680 0.693 0.747 0.667 0.707 0.667 0.733 0.800 0.707 0.773 0.760 0.680 0.667 0.760 0.693 0.707 0.800 0.640 0.640 0.787 
6 0.653 0.600 0.627 0.640 0.680 0.787 0.747 0.787 0.760 0.760 0.787 0.813 0.733 0.667 0.560 0.800 0.733 0.733 0.747 0.640 0.680 0.680 0.773 0.827 0.653 0.707 0.667 0.733 0.667 0.840 0.747 0.627 0.773 0.693 0.693 0.667 0.707 0.733 0.773 0.720 0.693 0.733 0.680 0.587 0.613 0.747 0.640 0.693 0.733 0.667 0.693 0.693 0.653 0.733 0.720 0.680 0.680 0.627 0.613 0.773 0.787 0.733 0.760 0.733 0.573 0.707 0.747 0.773 0.813 0.680 0.720 0.720 0.787 0.733 0.760 0.707 0.733 0.707 0.680 0.547 0.680 0.693 0.747 0.667 0.707 0.667 0.733 0.800 0.707 0.773 0.760 0.680 0.667 0.760 0.693 0.707 0.800 0.640 0.640 0.787 
7 0.653 0.600 0.627 0.640 0.680 0.787 0.747 0.787 0.760 0.760 0.787 0.813 0.733 0.667 0.560 0.800 0.733 0.733 0.747 0.640 0.680 0.680 0.773 0.827 0.653 0.707 0.667 0.733 0.667 0.840 0.747 0.627 0.773 0.693 0.693 0.667 0.707 0.733 0.773 0.720 0.693 0.733 0.680 0.587 0.613 0.747 0.640 0.693 0.733 0.667 0.693 0.693 0.653 0.733 0.720 0.680 0.680 0.627 0.613 0.773 0.787 0.733 0.760 0.733 0.573 0.707 0.747 0.773 0.813 0.680 0.720 0.720 0.787 0.733 0.760 0.707 0.733 0.707 0.680 0.547 0.680 0.693 0.747 0.667 0.707 0.667 0.733 0.800 0.707 0.773 0.760 0.680 0.667 0.760 0.693 0.707 0.800 0.640 0.640 0.787 
8 0.653 0.600 0.627 0.640 0.680 0.787 0.747 0.787 0.760 0.760 0.787 0.813 0.733 0.667 0.560 0.800 0.733 0.733 0.747 0.640 0.680 0.680 0.773 0.827 0.653 0.707 0.667 0.733 0.667 0.840 0.747 0.627 0.773 0.693 0.693 0.667 0.707 0.733 0.773 0.720 0.693 0.733 0.680 0.587 0.613 0.747 0.640 0.693 0.733 0.667 0.693 0.693 0.653 0.733 0.720 0.680 0.680 0.627 0.613 0.773 0.787 0.733 0.760 0.733 0.573 0.707 0.747 0.773 0.813 0.680 0.720 0.720 0.787 0.733 0.760 0.707 0.733 0.707 0.680 0.547 0.680 0.693 0.747 0.667 0.707 0.667 0.733 0.800 0.707 0.773 0.760 0.680 0.667 0.760 0.693 0.707 0.800 0.640 0.640 0.787 
9 0.653 0.600 0.627 0.640 0.680 0.787 0.747 0.787 0.760 0.760 0.787 0.813 0.733 0.667 0.560 0.800 0.733 0.733 0.747 0.640 0.680 0.680 0.773 0.827 0.653 0.707 0.667 0.733 0.667 0.840 0.747 0.627 0.773 0.693 0.693 0.667 0.707 0.733 0.773 0.720 0.693 0.733 0.680 0.587 0.613 0.747 0.640 0.693 0.733 0.667 0.693 0.693 0.653 0.733 0.720 0.680 0.680 0.627 0.613 0.773 0.787 0.733 0.760 0.733 0.573 0.707 0.747 0.773 0.813 0.680 0.720 0.720 0.787 0.733 0.760 0.707 0.733 0.707 0.680 0.547 0.680 0.693 0.747 0.667 0.707 0.667 0.733 0.800 0.707 0.773 0.760 0.680 0.667 0.760 0.693 0.707 0.800 0.640 0.640 0.787 
10 0.653 0.600 0.627 0.640 0.680 0.787 0.747 0.787 0.760 0.760 0.787 0.813 0.733 0.667 0.560 0.800 0.733 0.733 0.747 0.640 0.680 0.680 0.773 0.827 0.653 0.707 0.667 0.733 0.667 0.840 0.747 0.627 0.773 0.693 0.693 0.667 0.707 0.733 0.773 0.720 0.693 0.733 0.680 0.587 0.613 0.747 0.640 0.693 0.733 0.667 0.693 0.693 0.653 0.733 0.720 0.680 0.680 0.627 0.613 0.773 0.787 0.733 0.760 0.733 0.573 0.707 0.747 0.773 0.813 0.680 0.720 0.720 0.787 0.733 0.760 0.707 0.733 0.707 0.680 0.547 0.680 0.693 0.747 0.667 0.707 0.667 0.733 0.800 0.707 0.773 0.760 0.680 0.667 0.760 0.693 0.707 0.800 0.640 0.640 0.787 
11 0.947 0.973 0.973 1.000 1.000 0.960 0.973 0.987 0.987 0.973 0.987 0.987 0.987 0.987 0.987 1.000 0.987 0.987 0.973 0.987 0.973 0.987 0.973 0.987 0.973 0.987 1.000 1.000 0.987 1.000 0.987 1.000 1.000 1.000 0.960 0.987 0.987 0.987 0.960 0.987 1.000 0.960 0.973 0.987 0.960 0.987 1.000 0.987 0.987 0.987 0.987 0.987 1.000 0.987 0.987 0.947 0.973 0.987 0.973 0.987 0.987 0.973 0.973 1.000 0.987 0.987 1.000 1.000 0.987 0.973 0.987 0.987 1.000 1.000 1.000 0.987 0.973 0.987 0.987 0.960 0.973 0.973 0.987 0.987 0.960 0.987 0.987 0.960 1.000 1.000 0.987 0.987 1.000 0.987 0.973 0.987 0.987 0.987 0.987 0.987 
12 0.947 0.973 0.973 1.000 1.000 0.960 0.973 0.987 0.987 0.973 0.987 0.987 0.987 0.987 0.987 1.000 0.987 0.987 0.973 0.987 0.973 0.987 0.973 0.987 0.973 0.987 1.000 1.000 0.987 1.000 0.987 1.000 1.000 1.000 0.960 0.987 0.987 0.987 0.960 0.987 1.000 0.960 0.973 0.987 0.960 0.987 1.000 0.987 0.987 0.987 0.987 0.987 1.000 0.987 0.987 0.947 0.973 0.987 0.973 0.987 0.987 0.973 0.973 1.000 0.987 0.987 1.000 1.000 0.987 0.973 0.987 0.987 1.000 1.000 1.000 0.987 0.973 0.987 0.987 0.960 0.973 0.973 0.987 0.987 0.960 0.987 0.987 0.960 1.000 1.000 0.987 0.987 1.000 0.987 0.973 0.987 0.987 0.987 0.987 0.987 
